feature,bucket,regime,side,horizon,label,sample_count,cluster_count,raw_expectancy_bps,expectancy_after_5_bps,expectancy_after_7_5_bps,expectancy_after_10_bps,pf_after_5_bps,pf_after_7_5_bps,pf_after_10_bps,win_rate_after_5_bps,win_rate_after_7_5_bps,win_rate_after_10_bps,gross_profit_after_5_bps,gross_loss_after_5_bps,gross_profit_after_7_5_bps,gross_loss_after_7_5_bps,gross_profit_after_10_bps,gross_loss_after_10_bps,win_count_after_5_bps,loss_count_after_5_bps,win_count_after_7_5_bps,loss_count_after_7_5_bps,win_count_after_10_bps,loss_count_after_10_bps,win_rate,profit_factor,average_forward_return,median_forward_return,worst_month_expectancy,worst_symbol_expectancy,leave_one_symbol_out_passed,leave_one_month_out_passed,leave_one_quarter_out_passed,top_symbol_contribution_pct,top_month_contribution_pct,top_quarter_contribution_pct
VolumeRatio20,volume_ratio_normal,trend_down,short,240m,DISCOVERY_REJECTED,43789,30955,-2.253256,-7.253256,-9.753256,-12.253256,0.895236,0.861850,0.829781,45.837996,44.983900,44.154925,2714088.331397,3031701.164253,2664374.965117,3091460.297974,2615599.452360,3152157.285217,20072,23717,19698,24091,19335,24454,45.837996,0.895236,-2.253256,-7.100000,-56.234632,-14.017242,false,false,false,0.000000,26.257380,74.169310
TrendSlope20,slope_down_strong,range,short,120m,DISCOVERY_REJECTED,63457,36606,-2.255069,-7.255069,-9.755069,-12.255069,0.827611,0.775502,0.726793,45.985470,44.603432,43.114235,2210237.904779,2670622.828154,2138362.754177,2757390.177551,2068775.652273,2846445.575647,29181,34276,28304,35153,27359,36098,45.985470,0.827611,-2.255069,-1.900000,-16.573360,-142.944201,false,false,false,0.000000,100.000000,0.000000
SessionUTC,asia,compressed_down,short,120m,DISCOVERY_REJECTED,10318,7817,-2.255170,-7.255170,-9.755170,-12.255170,0.852191,0.806635,0.763608,45.939135,44.776119,43.700330,431597.045107,506455.887236,419884.898763,520538.740892,408462.147059,534910.989187,4740,5578,4620,5698,4509,5809,45.939135,0.852191,-2.255170,-2.800000,-50.137554,-11.604114,false,false,false,0.000000,46.205712,58.944807
TrendSlope20,slope_down_strong,compressed_up,short,30m,DISCOVERY_REJECTED,9108,7921,-2.260509,-7.260509,-9.760509,-12.260509,0.707777,0.628812,0.559051,43.412385,40.700483,38.581467,160166.968547,226295.682473,150599.083995,239497.797922,141577.380752,253246.094679,3954,5154,3707,5401,3514,5594,43.412385,0.707777,-2.260509,-1.500000,-15.043172,-11.686567,false,false,false,100.000000,94.676230,0.000000
Return15,return15_up_strong,compressed_down,long,30m,DISCOVERY_REJECTED,918,888,-2.263474,-7.263474,-9.763474,-12.263474,0.850022,0.803768,0.760026,47.385621,46.405229,45.424837,37791.133850,44459.003367,36711.890567,45674.760084,35654.939724,46912.809241,435,483,426,492,417,501,47.385621,0.850022,-2.263474,-1.850000,-53.555548,-21.457498,false,false,false,39.803396,33.882426,50.937062
VolumeRatio20,volume_ratio_low,trend_down,short,120m,DISCOVERY_REJECTED,40070,29660,-2.287376,-7.287376,-9.787376,-12.287376,0.840388,0.792007,0.746595,44.639381,43.356626,42.051410,1537463.651949,1829468.799828,1493368.078081,1885548.225961,1450604.960537,1942960.108416,17887,22183,17373,22697,16850,23220,44.639381,0.840388,-2.287376,-5.100000,-27.384165,-10.856985,false,false,false,0.000000,34.470970,0.000000
TakerBuyRatio,taker_sell_heavy,range,short,240m,DISCOVERY_REJECTED,41900,34274,-2.289128,-7.289128,-9.789128,-12.289128,0.889892,0.855033,0.821572,47.379475,46.551313,45.670644,2468369.359452,2773783.839375,2419191.433843,2829355.913766,2370920.191957,2885834.671881,19852,22048,19505,22395,19136,22764,47.379475,0.889892,-2.289128,-2.600000,-43.606522,-10.616329,false,false,false,0.000000,45.257768,72.278107
BTCContext60,btc_down_strong,compressed_down,long,30m,DISCOVERY_REJECTED,9137,7263,-2.292188,-7.292188,-9.792188,-12.292188,0.800217,0.741186,0.686526,47.444457,45.791835,44.051658,266876.469198,333505.189929,256225.363098,345696.583828,245973.149059,358286.869790,4335,4802,4184,4953,4025,5112,47.444457,0.800217,-2.292188,1.000000,-29.481825,-10.157381,false,false,false,0.000000,42.366079,95.836635
Return15,return15_up_strong,trend_up,short,60m,DISCOVERY_REJECTED,27060,19225,-2.310612,-7.310612,-9.810612,-12.310612,0.846480,0.799223,0.754457,50.861050,49.641537,48.473762,1090768.193185,1288593.346610,1056762.939894,1322238.093319,1023564.880336,1356690.033761,13763,13297,13433,13627,13117,13943,50.861050,0.846480,-2.310612,6.800000,-19.414480,-9.527306,false,false,false,0.000000,52.269905,0.000000
ETHContext60,eth_down,trend_up,short,240m,DISCOVERY_REJECTED,11162,8904,-2.310732,-7.310732,-9.810732,-12.310732,0.890219,0.855446,0.822009,49.453503,48.584483,47.688586,661717.886751,743320.271760,648044.631150,757552.016160,634607.849050,772020.234060,5520,5642,5423,5739,5323,5839,49.453503,0.890219,-2.310732,3.600000,-57.208649,-19.846848,false,false,false,100.000000,22.223675,53.709000
TakerBuyRatio,taker_balanced,compressed_down,long,240m,DISCOVERY_REJECTED,5250,4978,-2.318146,-7.318146,-9.818146,-12.318146,0.906170,0.876166,0.847162,48.800000,47.923810,47.161905,371044.664255,409464.930639,364700.008089,416245.274472,358459.741114,423130.007497,2562,2688,2516,2734,2476,2774,48.800000,0.906170,-2.318146,0.800000,-43.435599,-15.628994,false,false,false,100.000000,41.396563,51.090409
BTCContext60,btc_up_strong,compressed_up,short,30m,DISCOVERY_REJECTED,12427,9282,-2.353313,-7.353313,-9.853313,-12.353313,0.761402,0.693730,0.632041,46.873743,44.982699,43.003138,291605.951389,382985.577535,277353.466779,399800.592925,263691.032185,417205.658331,5825,6602,5590,6837,5344,7083,46.873743,0.761402,-2.353313,0.900000,-21.176175,-10.664699,false,false,false,0.000000,100.000000,0.000000
CloseRelativeEMA20,below_ema20,compressed_down,long,240m,DISCOVERY_REJECTED,8958,8058,-2.365695,-7.365695,-9.865695,-12.365695,0.909100,0.880122,0.852052,49.720920,48.984148,48.370172,659893.914721,725875.811616,648845.916334,737222.813229,637951.627928,748723.524824,4454,4504,4388,4570,4333,4625,49.720920,0.909100,-2.365695,3.900000,-72.765830,-14.777670,false,false,false,59.146621,38.226732,76.697508
TrendSlope20,slope_down,range,short,120m,DISCOVERY_REJECTED,19673,14407,-2.369190,-7.369190,-9.869190,-12.369190,0.847565,0.801299,0.757583,47.532151,46.393534,45.163422,806082.871277,951056.936589,782972.507895,977129.073206,760463.782838,1003802.848149,9351,10322,9127,10546,8885,10788,47.532151,0.847565,-2.369190,0.000000,-33.235574,-13.403686,false,false,false,0.000000,33.392586,100.000000
BTCContext60,btc_down_strong,range,short,60m,DISCOVERY_REJECTED,9567,7600,-2.373673,-7.373673,-9.873673,-12.373673,0.854402,0.810329,0.768706,44.183130,42.960176,41.726769,413969.336278,484513.265434,403565.851031,498027.280187,393433.312251,511812.241407,4227,5340,4110,5457,3992,5575,44.183130,0.854402,-2.373673,-7.600000,-37.739309,-13.420548,false,false,false,0.000000,35.168899,100.000000
SessionUTC,asia,trend_down,short,120m,DISCOVERY_REJECTED,33470,16334,-2.413479,-7.413479,-9.913479,-12.413479,0.842107,0.795058,0.750856,43.866149,42.557514,41.266806,1323377.244145,1571506.373273,1287214.349391,1619018.478519,1252144.251838,1667623.380967,14682,18788,14244,19226,13812,19658,43.866149,0.842107,-2.413479,-6.600000,-37.265166,-13.316347,false,false,false,0.000000,59.109448,100.000000
Return15,return15_down_strong,trend_down,short,60m,DISCOVERY_REJECTED,29259,20279,-2.415157,-7.415157,-9.915157,-12.415157,0.859928,0.817603,0.777534,43.631020,42.585187,41.669230,1331961.487081,1548921.578422,1300421.144784,1590528.736125,1269602.447417,1632857.538758,12766,16493,12460,16799,12192,17067,43.631020,0.859928,-2.415157,-10.400000,-27.513414,-13.554407,false,false,false,0.000000,30.673459,0.000000
Return15,return15_up,compressed_down,long,120m,DISCOVERY_REJECTED,8811,8194,-2.423208,-7.423208,-9.923208,-12.423208,0.864578,0.823236,0.783894,47.633640,46.600840,45.477244,417573.642933,482979.527946,407200.314128,494633.699141,397054.119431,506515.004444,4197,4614,4106,4705,4007,4804,47.633640,0.864578,-2.423208,-0.300000,-33.641402,-13.899665,false,false,false,100.000000,26.253037,100.000000
SessionUTC,europe,compressed_down,long,60m,DISCOVERY_REJECTED,7860,6073,-2.443079,-7.443079,-9.943079,-12.443079,0.779650,0.716982,0.659370,46.844784,44.974555,43.333333,206996.208571,265498.807732,197986.988866,276139.588027,189320.149366,287122.748527,3682,4178,3535,4325,3406,4454,46.844784,0.779650,-2.443079,0.600000,-32.416478,-11.167622,false,false,false,0.000000,31.965847,66.064137
CloseRelativeEMA20,above_ema20,compressed_down,short,60m,DISCOVERY_REJECTED,4917,4574,-2.466971,-7.466971,-9.966971,-12.466971,0.827316,0.776472,0.728792,46.695139,45.474883,44.193614,175898.888072,212613.984260,170238.363639,219245.959827,164726.233771,226026.329959,2296,2621,2236,2681,2173,2744,46.695139,0.827316,-2.466971,-1.300000,-24.943584,-11.630274,false,false,false,0.000000,32.739502,49.156159
ETHContext60,eth_down_strong,trend_up,short,240m,DISCOVERY_REJECTED,1665,1438,-2.487787,-7.487787,-9.987787,-12.487787,0.915916,0.889390,0.863611,50.390390,50.030030,48.888889,135803.702867,148270.867664,133714.939401,150344.604198,131655.278693,152447.443490,839,826,833,832,814,851,50.390390,0.915916,-2.487787,7.600000,-88.425516,-22.079769,false,false,false,100.000000,28.822077,42.304954
TakerBuyRatio,taker_buy_heavy_strong,compressed_down,long,120m,DISCOVERY_REJECTED,8318,7729,-2.497265,-7.497265,-9.997265,-12.497265,0.838854,0.791023,0.745943,48.172638,46.669873,45.155085,324630.758581,386993.005608,314768.588287,397925.835315,305216.311155,409168.558183,4007,4311,3882,4436,3756,4562,48.172638,0.838854,-2.497265,1.650000,-35.572695,-16.590103,false,false,false,100.000000,61.105949,84.862883
TrendSlope20,slope_up,compressed_up,short,240m,DISCOVERY_REJECTED,4673,4171,-2.514762,-7.514762,-10.014762,-12.514762,0.895463,0.863155,0.832015,48.427135,47.678151,47.014766,300808.629132,335925.112870,295187.162927,341986.146664,289654.505641,348135.989379,2263,2410,2228,2445,2197,2476,48.427135,0.895463,-2.514762,-0.400000,-42.610287,-19.018505,false,false,false,63.212088,30.661200,100.000000
VolumeRatio20,volume_ratio_high,trend_down,short,240m,DISCOVERY_REJECTED,33415,25511,-2.517126,-7.517126,-10.017126,-12.517126,0.888913,0.854892,0.822243,45.928475,45.036660,44.201706,2009974.391797,2261159.147408,1971986.035685,2306708.291296,1934728.080085,2352987.835696,15347,18068,15049,18366,14770,18645,45.928475,0.888913,-2.517126,-7.100000,-45.443407,-11.204426,false,false,false,0.000000,25.310188,100.000000
ATRPct14,atr_pct_14_mid,compressed_up,short,60m,DISCOVERY_REJECTED,15927,11173,-2.540581,-7.540581,-10.040581,-12.540581,0.847601,0.802373,0.759555,47.447730,46.455704,45.513907,667956.952106,788055.779614,649267.786680,809184.114188,630950.167317,830683.994825,7557,8370,7399,8528,7249,8678,47.447730,0.847601,-2.540581,-1.300000,-26.879770,-14.107007,false,false,false,0.000000,43.946841,0.000000
BTCContext60,btc_down_strong,compressed_down,long,240m,DISCOVERY_REJECTED,9137,7263,-2.560820,-7.560820,-10.060820,-12.560820,0.915397,0.888996,0.863349,49.731859,49.020466,48.254350,747478.607833,816561.817777,736201.085346,828126.795290,725092.838257,839861.048201,4544,4593,4479,4658,4409,4728,49.731859,0.915397,-2.560820,3.600000,-74.218841,-13.873273,false,false,false,0.000000,44.261895,71.742105
CompositeRegime,trend_down,trend_down,short,240m,DISCOVERY_REJECTED,117282,55506,-2.581119,-7.581119,-10.081119,-12.581119,0.886562,0.852171,0.819185,45.886837,44.992411,44.145734,6948860.033579,7837988.818553,6815634.927631,7997968.712606,6684971.818955,8160510.603930,53817,63465,52768,64514,51775,65507,45.886837,0.886562,-2.581119,-6.700000,-45.891732,-12.325539,false,false,false,0.000000,31.251601,88.694547
ATRPct14,atr_pct_14_mid,compressed_down,short,60m,DISCOVERY_REJECTED,14955,11158,-2.582517,-7.582517,-10.082517,-12.582517,0.851559,0.807718,0.766194,46.298897,45.275827,44.259445,650520.331688,763916.880020,633397.486436,784181.534769,616648.898516,804820.446848,6924,8031,6771,8184,6619,8336,46.298897,0.851559,-2.582517,-4.600000,-28.137259,-10.433915,false,false,false,0.000000,24.641525,100.000000
BBWidthPctRank60,bb_width_mid,trend_down,short,240m,DISCOVERY_REJECTED,54405,35906,-2.589870,-7.589870,-10.089870,-12.589870,0.886237,0.851786,0.818742,46.023343,45.150262,44.308428,3216769.040894,3629695.902012,3154759.931963,3703699.293081,3093930.936442,3778882.797560,25039,29366,24564,29841,24106,30299,46.023343,0.886237,-2.589870,-6.300000,-48.001577,-12.558753,false,false,false,0.000000,37.998327,84.315806
Return15,return15_up,trend_down,long,5m,DISCOVERY_REJECTED,2136,2111,-2.602143,-7.602143,-10.102143,-12.602143,0.549142,0.451651,0.372481,40.121723,35.299625,31.788390,19777.995753,36016.172854,17773.020642,39351.197743,15977.996795,42896.173896,857,1279,754,1382,679,1457,40.121723,0.549142,-2.602143,-0.800000,-21.250767,-11.078429,false,false,false,0.000000,67.732348,100.000000
TrendSlope20,slope_down_strong,compressed_up,short,120m,DISCOVERY_REJECTED,9108,7921,-2.613139,-7.613139,-10.113139,-12.613139,0.833787,0.785600,0.740292,46.003513,44.740887,43.467282,347837.429259,417177.895603,337508.860513,429619.326857,327465.068584,442345.534927,4190,4918,4075,5033,3959,5149,46.003513,0.833787,-2.613139,-2.500000,-29.154566,-92.210904,false,false,false,0.000000,47.170887,0.000000
TrendSlope20,slope_down_strong,compressed_down,long,240m,DISCOVERY_REJECTED,9731,8341,-2.620348,-7.620348,-10.120348,-12.620348,0.889105,0.855438,0.823047,48.905560,47.898469,47.076354,594530.073335,668683.675115,582758.482425,681239.584205,571210.233207,694018.834987,4759,4972,4661,5070,4581,5150,48.905560,0.889105,-2.620348,2.200000,-46.116104,-17.312934,false,false,false,100.000000,18.033569,60.329005
ETHContext60,eth_up_strong,compressed_up,short,60m,DISCOVERY_REJECTED,15140,11284,-2.623547,-7.623547,-10.123547,-12.623547,0.810153,0.756036,0.705545,47.192867,45.660502,44.339498,492546.400079,607966.903428,474978.795277,628249.298625,457945.028437,649065.531785,7145,7995,6913,8227,6713,8427,47.192867,0.810153,-2.623547,0.250000,-29.509883,-10.787513,false,false,false,0.000000,44.142342,100.000000
TakerBuyRatio,taker_balanced,compressed_up,short,120m,DISCOVERY_REJECTED,6687,6271,-2.624951,-7.624951,-10.124951,-12.624951,0.850419,0.806403,0.764684,47.659638,46.478241,45.311799,289885.501978,340873.549494,282019.294514,349724.842030,274341.203868,358764.251385,3187,3500,3108,3579,3030,3657,47.659638,0.850419,-2.624951,-0.200000,-23.338587,-16.112805,false,false,false,100.000000,41.470299,100.000000
TrendSlope20,slope_down_strong,compressed_up,short,60m,DISCOVERY_REJECTED,9108,7921,-2.629564,-7.629564,-10.129564,-12.629564,0.775158,0.713278,0.656551,45.180061,43.115942,41.425121,239572.329612,309062.397380,229514.800597,321774.868365,219896.084671,334926.152439,4115,4993,3927,5181,3773,5335,45.180061,0.775158,-2.629564,-1.400000,-18.142204,-55.534530,false,false,false,0.000000,83.203514,0.000000
VolumeRatio20,volume_ratio_low,compressed_up,short,60m,DISCOVERY_REJECTED,18592,15813,-2.637727,-7.637727,-10.137727,-12.637727,0.779931,0.718930,0.662751,46.460843,44.621343,42.996988,503253.073615,645253.698999,482101.915621,670582.541005,461737.681060,696698.306445,8638,9954,8296,10296,7994,10598,46.460843,0.779931,-2.637727,0.000000,-22.414822,-10.191343,false,false,false,0.000000,100.000000,0.000000
TrendSlope20,slope_up_strong,trend_up,short,240m,DISCOVERY_REJECTED,68487,34304,-2.645284,-7.645284,-10.145284,-12.645284,0.874005,0.836311,0.800241,48.461752,47.530188,46.567962,3632124.104759,4155726.682743,3549948.608145,4244768.686128,3469366.044063,4335403.622047,33190,35297,32552,35935,31893,36594,48.461752,0.874005,-2.645284,1.100000,-22.978127,-234.965934,false,false,false,0.000000,29.426519,0.000000
SessionUTC,us,trend_down,long,240m,DISCOVERY_REJECTED,35007,17366,-2.664755,-7.664755,-10.164755,-12.664755,0.893957,0.861753,0.830675,50.541320,49.678636,48.841660,2261967.590072,2530287.660285,2218093.388666,2573930.958879,2175004.863897,2618359.934110,17693,17314,17391,17616,17098,17909,50.541320,0.893957,-2.664755,6.600000,-93.869565,-16.454886,false,false,false,100.000000,30.101214,31.610783
ETHContext60,eth_up,compressed_down,short,15m,DISCOVERY_REJECTED,1561,1464,-2.673666,-7.673666,-10.173666,-12.673666,0.665330,0.582214,0.509581,44.074311,41.575913,38.821268,23813.698074,35792.291142,22131.428688,38012.521756,20556.607266,40340.200334,688,873,649,912,606,955,44.074311,0.665330,-2.673666,0.000000,-68.279200,-18.181979,false,false,false,0.000000,61.796783,0.000000
TakerBuyRatio,taker_buy_heavy,range,short,240m,DISCOVERY_REJECTED,41156,33832,-2.682548,-7.682548,-10.182548,-12.682548,0.884129,0.849405,0.816062,47.886092,47.064827,46.177957,2412564.953646,2728747.888145,2363708.379935,2782781.314434,2315744.914417,2837707.848916,19708,21448,19370,21786,19005,22151,47.886092,0.884129,-2.682548,-0.800000,-39.637810,-9.902372,false,false,false,0.000000,42.056136,100.000000
CloseRelativeEMA20,above_ema20,compressed_up,short,60m,DISCOVERY_REJECTED,10988,9527,-2.686286,-7.686286,-10.186286,-12.686286,0.806877,0.752540,0.701918,46.104842,44.739716,43.538406,352864.068581,437320.982193,340375.551837,452302.465449,328248.766949,467645.680561,5066,5922,4916,6072,4784,6204,46.104842,0.806877,-2.686286,-1.600000,-29.902310,-13.045589,false,false,false,100.000000,66.623219,100.000000
TakerBuyRatio,taker_sell_heavy,trend_down,short,120m,DISCOVERY_REJECTED,21957,18023,-2.704523,-7.704523,-10.204523,-12.704523,0.852225,0.809388,0.768847,44.650909,43.507765,42.396502,975602.553638,1144770.758604,951418.198903,1175478.903869,927834.824106,1206788.029072,9804,12153,9553,12404,9309,12648,44.650909,0.852225,-2.704523,-7.100000,-39.546586,-14.178123,false,false,false,0.000000,50.362032,100.000000
TakerBuyRatio,taker_balanced,trend_down,short,120m,DISCOVERY_REJECTED,15801,13594,-2.722637,-7.722637,-10.222637,-12.722637,0.857576,0.816226,0.777020,44.465540,43.244098,42.206189,734749.794263,856775.179231,717418.529824,878946.414792,700532.464012,901562.848981,7026,8775,6833,8968,6669,9132,44.465540,0.857576,-2.722637,-7.100000,-39.786658,-10.402595,false,false,false,0.000000,78.844664,100.000000
BBWidthPctRank60,bb_width_high,trend_up,short,240m,DISCOVERY_REJECTED,46994,34217,-2.739561,-7.739561,-10.239561,-12.739561,0.880778,0.845306,0.811241,49.438226,48.497681,47.555007,2686995.708007,3050708.640893,2629455.032754,3110652.965640,2573003.490768,3171686.423653,23233,23761,22791,24203,22348,24646,49.438226,0.880778,-2.739561,3.400000,-34.755306,-11.486611,false,false,false,0.000000,46.327540,100.000000
SessionUTC,late_us,range,short,240m,DISCOVERY_REJECTED,39572,18660,-2.750671,-7.750671,-10.250671,-12.750671,0.870666,0.832754,0.796577,45.951683,44.918124,43.967957,2064736.007170,2371445.550353,2019760.632467,2425400.175650,1975829.653005,2480399.196188,18184,21388,17775,21797,17399,22173,45.951683,0.870666,-2.750671,-4.900000,-74.452559,-15.856914,false,false,false,100.000000,19.262693,61.935417
ETHContext60,eth_down_strong,range,short,60m,DISCOVERY_REJECTED,16679,12476,-2.759645,-7.759645,-10.259645,-12.759645,0.830874,0.783014,0.738073,44.612986,43.353918,42.058876,635821.524004,765244.636093,617506.144605,788626.756695,599692.635757,812510.747847,7441,9238,7231,9448,7015,9664,44.612986,0.830874,-2.759645,-6.100000,-25.323486,-11.107591,false,false,false,0.000000,49.670895,100.000000
Return15,return15_up,trend_down,short,60m,DISCOVERY_REJECTED,2136,2111,-2.763640,-7.763640,-10.263640,-12.763640,0.810039,0.757205,0.707946,44.288390,43.492509,42.041199,70714.257128,87297.391313,68371.769766,90294.903951,66086.473543,93349.607729,946,1190,929,1207,898,1238,44.288390,0.810039,-2.763640,-5.750000,-30.572734,-14.123701,false,false,false,0.000000,28.583739,0.000000
RealizedVol60,realized_vol_60_mid,trend_up,short,120m,DISCOVERY_REJECTED,15023,8195,-2.764909,-7.764909,-10.264909,-12.764909,0.903876,0.874840,0.846691,50.988484,50.296212,49.770352,1096905.125430,1213557.357536,1077887.130685,1232096.862791,1059083.888663,1250851.120769,7660,7363,7556,7467,7477,7546,50.988484,0.903876,-2.764909,9.100000,-36.399585,-18.706750,false,false,false,100.000000,19.884684,57.175602
BTCContext60,btc_up_strong,range,short,60m,DISCOVERY_REJECTED,10002,7967,-2.779481,-7.779481,-10.279481,-12.779481,0.821756,0.771579,0.724542,46.450710,45.060988,43.721256,358727.681340,436538.053978,347297.670209,450113.042847,336208.709479,464029.082117,4646,5356,4507,5495,4373,5629,46.450710,0.821756,-2.779481,-1.150000,-28.583816,-15.257704,false,false,false,0.000000,21.157521,100.000000
CloseRelativeEMA20,near_ema20,compressed_down,long,120m,DISCOVERY_REJECTED,22983,18922,-2.793488,-7.793488,-10.293488,-12.793488,0.826269,0.777088,0.730846,48.000696,46.556150,45.076796,851886.950361,1031004.693371,824719.679956,1061294.922965,798400.070952,1092432.813962,11032,11951,10700,12283,10360,12623,48.000696,0.826269,-2.793488,1.500000,-25.401918,-13.874992,false,false,false,0.000000,57.553423,0.000000
VolumeRatio20,volume_ratio_high,trend_up,short,240m,DISCOVERY_REJECTED,36160,27339,-2.796997,-7.796997,-10.296997,-12.796997,0.877922,0.841956,0.807450,49.164823,48.160951,47.168142,2027569.155304,2309508.552794,1983586.151744,2355925.549234,1940476.165629,2403215.563119,17778,18382,17415,18745,17056,19104,49.164823,0.877922,-2.796997,2.900000,-48.392480,-11.583979,false,false,false,0.000000,34.130681,100.000000
TrendSlope20,slope_up_strong,compressed_up,short,240m,DISCOVERY_REJECTED,12648,10219,-2.814793,-7.814793,-10.314793,-12.814793,0.877853,0.842069,0.807778,47.153700,46.228653,45.406388,710356.404166,809197.900051,695602.607481,826064.103365,681120.146042,843201.641927,5964,6684,5847,6801,5743,6905,47.153700,0.877853,-2.814793,-2.600000,-40.377616,-718.547053,false,false,false,100.000000,21.975539,93.799826
BTCContext60,btc_up_strong,trend_down,short,30m,DISCOVERY_REJECTED,759,705,-2.817257,-7.817257,-10.317257,-12.817257,0.788451,0.730669,0.677007,45.981555,45.586298,44.137022,22113.680982,28046.979203,21244.236686,29075.034906,20390.930420,30119.228640,349,410,346,413,335,424,45.981555,0.788451,-2.817257,-3.000000,-50.124973,-14.519178,false,false,false,100.000000,48.174757,55.373354
TrendSlope20,slope_up,compressed_down,short,120m,DISCOVERY_REJECTED,3139,2893,-2.835218,-7.835218,-10.335218,-12.835218,0.858265,0.817469,0.778644,46.862058,45.874482,45.046193,148931.925094,173526.673214,145292.845339,177735.093459,141723.421670,182013.169790,1471,1668,1440,1699,1414,1725,46.862058,0.858265,-2.835218,-2.200000,-30.232214,-25.830684,false,false,false,66.240269,67.078744,100.000000
SessionUTC,late_us,range,short,120m,DISCOVERY_REJECTED,39572,18660,-2.841513,-7.841513,-10.341513,-12.841513,0.814683,0.763290,0.715256,45.746993,44.321743,42.949560,1364146.069911,1674450.428939,1319611.256839,1728845.615867,1276470.135166,1784634.494195,18103,21469,17539,22033,16996,22576,45.746993,0.814683,-2.841513,-2.300000,-44.164121,-12.773485,false,false,false,100.000000,41.338403,100.000000
ATRPct14,atr_pct_14_low,compressed_down,long,120m,DISCOVERY_REJECTED,22712,17912,-2.843926,-7.843926,-10.343926,-12.843926,0.796910,0.741039,0.689032,47.917400,46.415992,44.866150,699052.644415,877203.880963,672275.095235,907206.331783,646363.304222,938074.540770,10883,11829,10542,12170,10190,12522,47.917400,0.796910,-2.843926,1.600000,-24.978603,-11.932290,false,false,false,0.000000,25.448806,0.000000
VolumeRatio20,volume_ratio_low,compressed_down,long,240m,DISCOVERY_REJECTED,15215,13295,-2.846387,-7.846387,-10.346387,-12.846387,0.890948,0.858778,0.827789,47.959251,47.078541,46.224121,975345.967941,1094728.741130,957278.112767,1114698.385957,939533.338157,1134991.111347,7297,7918,7163,8052,7033,8182,47.959251,0.890948,-2.846387,-0.900000,-36.757559,-12.145878,false,false,false,0.000000,51.748623,96.403159
BTCContext60,btc_up_strong,trend_down,short,60m,DISCOVERY_REJECTED,759,705,-2.861648,-7.861648,-10.361648,-12.861648,0.837836,0.792263,0.749300,44.532279,43.478261,42.424242,30829.007952,36795.998724,29993.446236,37857.937008,29176.901853,38938.892625,338,421,330,429,322,437,44.532279,0.837836,-2.861648,-3.600000,-79.486908,-16.286665,false,false,false,100.000000,54.414091,86.859690
SessionUTC,us,compressed_up,short,240m,DISCOVERY_REJECTED,15929,10923,-2.864002,-7.864002,-10.364002,-12.864002,0.890676,0.858509,0.827521,47.837278,46.958378,46.217591,1020552.996563,1145818.683381,1001682.902001,1166771.088819,983123.897675,1188034.584493,7620,8309,7480,8449,7362,8567,47.837278,0.890676,-2.864002,-1.700000,-55.666593,-19.702241,false,false,false,0.000000,28.577462,65.880002
